#{"t_start": 1614187358.8486652, "env_id": "dVRLReach-v0"}
r,l,t,is_success
-4.0,30,2812.474991,1.0
-30.0,30,2813.532504,0.0
-30.0,30,2814.592053,0.0
-30.0,30,2815.680741,0.0
-8.0,30,2816.758173,1.0
-30.0,30,2817.846461,0.0
-10.0,30,2818.937407,1.0
-30.0,30,2820.027536,0.0
-30.0,30,2821.114776,0.0
-20.0,30,2822.191003,1.0
-9.0,30,2823.263031,1.0
-30.0,30,2824.318429,0.0
-12.0,30,2825.374926,1.0
-6.0,30,2826.442544,1.0
-30.0,30,2827.505247,0.0
-9.0,30,2828.562227,1.0
-6.0,30,2829.624597,1.0
-3.0,30,2830.685924,1.0
-15.0,30,2831.763388,1.0
-30.0,30,2832.818294,0.0
-30.0,30,2833.884421,0.0
-30.0,30,2834.974914,0.0
-30.0,30,2836.032167,0.0
-30.0,30,2837.097965,0.0
-3.0,30,2838.152342,1.0
-30.0,30,2839.238898,0.0
-30.0,30,2840.322958,0.0
-9.0,30,2841.381145,1.0
-9.0,30,2842.443752,1.0
-10.0,30,2843.501847,1.0
-30.0,30,2844.55738,0.0
-5.0,30,2845.645665,1.0
-30.0,30,2846.709061,0.0
-9.0,30,2847.790466,1.0
-30.0,30,2848.872395,0.0
-8.0,30,2849.967973,1.0
-30.0,30,2851.047184,0.0
-30.0,30,2852.114211,0.0
-9.0,30,2853.176497,1.0
-5.0,30,2854.23066,1.0
-8.0,30,2855.289891,1.0
-30.0,30,2856.346533,0.0
-30.0,30,2857.408859,0.0
-30.0,30,2858.481973,0.0
-14.0,30,2859.538394,1.0
-8.0,30,2860.60242,1.0
-30.0,30,2861.666812,0.0
-30.0,30,2862.721266,0.0
-12.0,30,2863.780123,1.0
-30.0,30,2864.851688,0.0
-9.0,30,2865.956628,1.0
-30.0,30,2867.014052,0.0
-7.0,30,2868.079127,1.0
-30.0,30,2869.137665,0.0
-9.0,30,2870.219786,1.0
-30.0,30,2871.290021,0.0
-13.0,30,2872.376183,1.0
-30.0,30,2873.445339,0.0
-22.0,30,2874.49395,1.0
-9.0,30,2875.555943,1.0
-7.0,30,2876.661508,1.0
-30.0,30,2877.745488,0.0
-30.0,30,2878.81524,0.0
-30.0,30,2879.870227,0.0
-7.0,30,2880.930542,1.0
-30.0,30,2881.979298,0.0
-7.0,30,2883.044807,1.0
-7.0,30,2884.098773,1.0
-9.0,30,2885.184087,1.0
-9.0,30,2886.249025,1.0
-30.0,30,2887.317145,0.0
-30.0,30,2888.379704,0.0
-8.0,30,2889.472594,1.0
-30.0,30,2890.567078,0.0
-3.0,30,2891.624707,1.0
-9.0,30,2892.723701,1.0
-8.0,30,2893.810438,1.0
-30.0,30,2894.86461,0.0
-11.0,30,2895.922533,1.0
-14.0,30,2896.98604,1.0
-7.0,30,2898.065366,1.0
-30.0,30,2899.134764,0.0
-9.0,30,2900.193126,1.0
-30.0,30,2901.249107,0.0
-3.0,30,2902.313348,1.0
-8.0,30,2903.378945,1.0
-11.0,30,2904.422441,1.0
-10.0,30,2905.489205,1.0
-30.0,30,2906.544467,0.0
-30.0,30,2907.605775,0.0
-6.0,30,2908.66795,1.0
-6.0,30,2909.722178,1.0
-30.0,30,2910.776616,0.0
-11.0,30,2911.874152,1.0
-12.0,30,2912.953781,1.0
-30.0,30,2914.060204,0.0
-2.0,30,2915.122502,1.0
-9.0,30,2916.192083,1.0
-30.0,30,2917.236061,0.0
-3.0,30,2918.288476,1.0
-9.0,30,2919.337746,1.0
-30.0,30,2920.401761,0.0
-7.0,30,2921.491943,1.0
-9.0,30,2922.619871,1.0
-5.0,30,2923.703588,1.0
-30.0,30,2924.956487,0.0
-30.0,30,2926.042092,0.0
-30.0,30,2927.097296,0.0
-4.0,30,2928.161087,1.0
-30.0,30,2929.228554,0.0
-30.0,30,2930.28733,0.0
-30.0,30,2931.35145,0.0
-30.0,30,2932.404745,0.0
-10.0,30,2933.48331,1.0
-13.0,30,2934.572443,1.0
-4.0,30,2935.629497,1.0
-5.0,30,2936.685723,1.0
-30.0,30,2937.738358,0.0
-8.0,30,2938.811347,1.0
-30.0,30,2939.866227,0.0
-30.0,30,2940.921023,0.0
-8.0,30,2942.044617,1.0
-6.0,30,2943.116255,1.0
-6.0,30,2944.22723,1.0
-30.0,30,2945.361382,0.0
-30.0,30,2946.423006,0.0
-30.0,30,2947.48324,0.0
-5.0,30,2948.580499,1.0
-5.0,30,2949.663982,1.0
-30.0,30,2950.713906,0.0
-30.0,30,2951.795372,0.0
-8.0,30,2952.895476,1.0
-6.0,30,2953.994423,1.0
-9.0,30,2955.058203,1.0
-30.0,30,2956.096791,0.0
-30.0,30,2957.153508,0.0
-30.0,30,2958.209459,0.0
-30.0,30,2959.272599,0.0
-30.0,30,2960.331668,0.0
-7.0,30,2961.393367,1.0
-9.0,30,2962.469395,1.0
-8.0,30,2963.530862,1.0
-30.0,30,2964.625653,0.0
-12.0,30,2965.719701,1.0
-7.0,30,2966.85379,1.0
-6.0,30,2967.939481,1.0
-11.0,30,2969.109185,1.0
-30.0,30,2970.195118,0.0
-7.0,30,2971.337247,1.0
-16.0,30,2972.452003,1.0
-30.0,30,2973.558088,0.0
-7.0,30,2974.698645,1.0
-30.0,30,2975.815669,0.0
-30.0,30,2976.910458,0.0
-2.0,30,2978.005973,1.0
-7.0,30,2979.152376,1.0
-30.0,30,2980.24068,0.0
-6.0,30,2981.405067,1.0
-30.0,30,2982.509284,0.0
-11.0,30,2983.609341,1.0
-30.0,30,2991.744765,0.0
-30.0,30,2992.856892,0.0
-10.0,30,2993.955419,1.0
-30.0,30,2995.063128,0.0
-5.0,30,2996.167013,1.0
-14.0,30,2997.264739,1.0
-30.0,30,2998.362231,0.0
-8.0,30,2999.460282,1.0
-5.0,30,3000.558784,1.0
-30.0,30,3001.689752,0.0
-2.0,30,3002.778075,1.0
-11.0,30,3003.873887,1.0
-12.0,30,3004.972419,1.0
-10.0,30,3006.094257,1.0
-30.0,30,3007.201682,0.0
-30.0,30,3008.281037,0.0
-6.0,30,3009.455238,1.0
-6.0,30,3010.566556,1.0
-7.0,30,3011.662415,1.0
-30.0,30,3012.759218,0.0
-9.0,30,3013.855901,1.0
-30.0,30,3014.941533,0.0
-30.0,30,3016.025908,0.0
-30.0,30,3017.110323,0.0
-10.0,30,3018.199607,1.0
-5.0,30,3019.356491,1.0
-30.0,30,3020.486247,0.0
-30.0,30,3021.643728,0.0
-29.0,30,3022.744668,0.0
-10.0,30,3023.843143,1.0
-30.0,30,3024.938495,0.0
-30.0,30,3026.033839,0.0
-30.0,30,3027.124271,0.0
-8.0,30,3028.219626,1.0
-5.0,30,3029.29588,1.0
-5.0,30,3030.395173,1.0
-8.0,30,3031.496744,1.0
-30.0,30,3032.606266,0.0
-30.0,30,3033.733857,0.0
-8.0,30,3034.881518,1.0
-7.0,30,3035.965016,1.0
-30.0,30,3037.060089,0.0
-30.0,30,3038.210751,0.0
-30.0,30,3039.31652,0.0
-30.0,30,3040.410198,0.0
-8.0,30,3041.514082,1.0
-25.0,30,3042.604574,0.0
-14.0,30,3043.717367,1.0
-30.0,30,3044.804651,0.0
-8.0,30,3045.93066,1.0
-30.0,30,3047.058687,0.0
-30.0,30,3048.154495,0.0
-9.0,30,3049.262365,1.0
-8.0,30,3050.394937,1.0
-5.0,30,3051.554739,1.0
-12.0,30,3052.673173,1.0
-30.0,30,3053.816546,0.0
-12.0,30,3054.911458,1.0
-8.0,30,3056.060796,1.0
-30.0,30,3057.154773,0.0
-10.0,30,3058.257739,1.0
-30.0,30,3059.356531,0.0
-15.0,30,3060.463701,1.0
-30.0,30,3061.646615,0.0
-30.0,30,3062.726591,0.0
-30.0,30,3063.812462,0.0
-30.0,30,3064.912052,0.0
-30.0,30,3065.992362,0.0
-3.0,30,3067.100854,1.0
-6.0,30,3068.228323,1.0
-30.0,30,3069.342225,0.0
-12.0,30,3070.477314,1.0
-30.0,30,3071.559042,0.0
-30.0,30,3072.628194,0.0
-9.0,30,3073.737436,1.0
-12.0,30,3074.83486,1.0
-11.0,30,3075.958659,1.0
-30.0,30,3077.070403,0.0
-6.0,30,3078.209783,1.0
-9.0,30,3079.361249,1.0
-30.0,30,3080.448461,0.0
-10.0,30,3081.535766,1.0
-30.0,30,3082.689552,0.0
-5.0,30,3083.759645,1.0
-4.0,30,3084.849012,1.0
-7.0,30,3085.943989,1.0
-8.0,30,3087.05425,1.0
-30.0,30,3088.148451,0.0
-30.0,30,3089.231016,0.0
-30.0,30,3090.306196,0.0
-9.0,30,3091.425603,1.0
-11.0,30,3092.500932,1.0
-9.0,30,3093.658511,1.0
-30.0,30,3094.735296,0.0
-5.0,30,3095.85967,1.0
-30.0,30,3096.960986,0.0
-30.0,30,3098.041122,0.0
-30.0,30,3099.143827,0.0
-30.0,30,3100.218383,0.0
-10.0,30,3101.309326,1.0
-6.0,30,3102.389328,1.0
-8.0,30,3103.521252,1.0
-30.0,30,3104.625887,0.0
-8.0,30,3105.746695,1.0
-7.0,30,3106.847511,1.0
-7.0,30,3107.919404,1.0
-30.0,30,3108.982502,0.0
-30.0,30,3110.090264,0.0
-7.0,30,3111.165763,1.0
-30.0,30,3112.258508,0.0
-15.0,30,3113.441858,1.0
-8.0,30,3114.541296,1.0
-30.0,30,3115.631676,0.0
-9.0,30,3116.797127,1.0
-30.0,30,3117.911513,0.0
-14.0,30,3119.021627,1.0
-4.0,30,3120.116144,1.0
-16.0,30,3121.214227,1.0
-30.0,30,3122.316993,0.0
-8.0,30,3123.425679,1.0
-3.0,30,3124.521546,1.0
-30.0,30,3125.623067,0.0
-7.0,30,3126.720643,1.0
-14.0,30,3127.813588,1.0
-11.0,30,3128.961537,1.0
-9.0,30,3130.087985,1.0
-3.0,30,3131.179691,1.0
-8.0,30,3132.303442,1.0
-30.0,30,3133.427941,0.0
-11.0,30,3134.524403,1.0
-30.0,30,3135.620793,0.0
-11.0,30,3136.75038,1.0
-30.0,30,3137.903086,0.0
-30.0,30,3139.008086,0.0
-8.0,30,3140.1058,1.0
-13.0,30,3141.254479,1.0
-7.0,30,3142.400217,1.0
-7.0,30,3143.548074,1.0
-30.0,30,3144.666678,0.0
-5.0,30,3145.752733,1.0
-9.0,30,3146.832186,1.0
-30.0,30,3147.926297,0.0
-9.0,30,3149.019055,1.0
-14.0,30,3150.136692,1.0
-12.0,30,3151.221641,1.0
-7.0,30,3152.350548,1.0
-9.0,30,3153.479969,1.0
-30.0,30,3154.595859,0.0
-7.0,30,3155.74452,1.0
-9.0,30,3156.877551,1.0
-10.0,30,3158.007733,1.0
-10.0,30,3159.101441,1.0
-6.0,30,3160.202147,1.0
-3.0,30,3161.310062,1.0
-8.0,30,3162.408576,1.0
-12.0,30,3163.494616,1.0
-5.0,30,3164.579421,1.0
-30.0,30,3165.676961,0.0
-30.0,30,3166.785644,0.0
-9.0,30,3167.900705,1.0
-8.0,30,3168.987406,1.0
-12.0,30,3170.126695,1.0
-30.0,30,3171.217735,0.0
-30.0,30,3172.315169,0.0
-30.0,30,3173.411926,0.0
-30.0,30,3174.554304,0.0
-5.0,30,3175.669202,1.0
-30.0,30,3176.786952,0.0
-9.0,30,3177.885394,1.0
-30.0,30,3178.996976,0.0
-5.0,30,3180.186153,1.0
-30.0,30,3181.336232,0.0
-5.0,30,3182.44804,1.0
-30.0,30,3183.603781,0.0
-30.0,30,3184.709681,0.0
-9.0,30,3185.916378,1.0
-30.0,30,3187.009951,0.0
-9.0,30,3188.155827,1.0
-30.0,30,3189.264521,0.0
-30.0,30,3190.380827,0.0
-7.0,30,3191.512705,1.0
-30.0,30,3192.604493,0.0
-10.0,30,3193.763419,1.0
-30.0,30,3194.862672,0.0
-6.0,30,3195.971899,1.0
-30.0,30,3197.068519,0.0
-30.0,30,3198.157265,0.0
-12.0,30,3199.333122,1.0
-30.0,30,3200.422098,0.0
-9.0,30,3201.528742,1.0
-30.0,30,3202.629402,0.0
-7.0,30,3203.784904,1.0
-2.0,30,3204.980432,1.0
-10.0,30,3206.090173,1.0
-30.0,30,3207.263919,0.0
-13.0,30,3208.48538,1.0
-30.0,30,3209.573264,0.0
-30.0,30,3210.665603,0.0
-12.0,30,3211.754313,1.0
-30.0,30,3212.87044,0.0
-30.0,30,3213.999669,0.0
-30.0,30,3215.098689,0.0
-8.0,30,3216.193609,1.0
-30.0,30,3217.289184,0.0
-30.0,30,3218.542999,0.0
-9.0,30,3219.670458,1.0
-30.0,30,3220.769183,0.0
-30.0,30,3221.871142,0.0
-30.0,30,3222.971703,0.0
-5.0,30,3224.058347,1.0
-7.0,30,3225.19684,1.0
-9.0,30,3226.326906,1.0
-6.0,30,3227.425225,1.0
-10.0,30,3228.51966,1.0
-6.0,30,3229.60289,1.0
-4.0,30,3230.706695,1.0
-12.0,30,3231.814333,1.0
-14.0,30,3232.902583,1.0
-30.0,30,3234.004935,0.0
-30.0,30,3235.101503,0.0
-30.0,30,3236.187026,0.0
-6.0,30,3237.297936,1.0
-30.0,30,3238.394959,0.0
-9.0,30,3239.514225,1.0
-30.0,30,3240.621814,0.0
-30.0,30,3241.719333,0.0
-30.0,30,3242.804417,0.0
-30.0,30,3243.909121,0.0
-30.0,30,3245.015218,0.0
-30.0,30,3246.130321,0.0
-9.0,30,3247.25882,1.0
-30.0,30,3248.370483,0.0
-7.0,30,3249.470061,1.0
-30.0,30,3250.591993,0.0
-30.0,30,3251.701555,0.0
-30.0,30,3252.795072,0.0
-13.0,30,3253.906856,1.0
-7.0,30,3255.003818,1.0
-7.0,30,3256.091065,1.0
-8.0,30,3257.24129,1.0
-30.0,30,3258.403121,0.0
-30.0,30,3259.518161,0.0
-30.0,30,3260.631756,0.0
-5.0,30,3261.747796,1.0
-8.0,30,3262.842508,1.0
-8.0,30,3264.040696,1.0
-30.0,30,3265.127875,0.0
-30.0,30,3266.230208,0.0
-30.0,30,3267.338148,0.0
-14.0,30,3268.458615,1.0
-30.0,30,3269.575098,0.0
-12.0,30,3270.697813,1.0
-9.0,30,3271.851818,1.0
-6.0,30,3273.003018,1.0
-30.0,30,3274.147553,0.0
-8.0,30,3275.268354,1.0
-6.0,30,3276.423427,1.0
-30.0,30,3277.628756,0.0
-30.0,30,3278.741678,0.0
-8.0,30,3279.874925,1.0
-30.0,30,3281.007459,0.0
-30.0,30,3282.12084,0.0
-12.0,30,3283.27579,1.0
-21.0,30,3284.388195,0.0
-30.0,30,3285.502871,0.0
-30.0,30,3286.609719,0.0
-30.0,30,3287.725705,0.0
-7.0,30,3288.837141,1.0
-7.0,30,3289.993462,1.0
-9.0,30,3291.10897,1.0
-30.0,30,3292.21606,0.0
-7.0,30,3293.367821,1.0
-30.0,30,3294.489807,0.0
-14.0,30,3295.61195,1.0
-30.0,30,3296.761202,0.0
-10.0,30,3297.86261,1.0
-8.0,30,3298.96822,1.0
-9.0,30,3300.20035,1.0
-5.0,30,3301.323821,1.0
-30.0,30,3302.447899,0.0
-10.0,30,3303.554934,1.0
-30.0,30,3304.668271,0.0
-30.0,30,3305.794018,0.0
-30.0,30,3306.903007,0.0
-9.0,30,3308.075067,1.0
-30.0,30,3309.212157,0.0
-30.0,30,3310.329304,0.0
-30.0,30,3311.448276,0.0
-30.0,30,3312.563917,0.0
-30.0,30,3313.672398,0.0
-30.0,30,3314.78914,0.0
-10.0,30,3315.898184,1.0
-10.0,30,3317.000719,1.0
-30.0,30,3318.117963,0.0
-8.0,30,3319.21981,1.0
-30.0,30,3320.381907,0.0
-12.0,30,3321.525611,1.0
-11.0,30,3322.668687,1.0
-30.0,30,3323.790872,0.0
-30.0,30,3324.932855,0.0
-30.0,30,3326.06405,0.0
-6.0,30,3327.178395,1.0
-8.0,30,3328.301217,1.0
-30.0,30,3329.440548,0.0
-30.0,30,3330.571016,0.0
-9.0,30,3331.698073,1.0
-30.0,30,3332.802491,0.0
-30.0,30,3333.921818,0.0
-6.0,30,3335.037297,1.0
-30.0,30,3336.171982,0.0
-30.0,30,3337.315192,0.0
-9.0,30,3338.466454,1.0
-10.0,30,3339.602744,1.0
-30.0,30,3340.710251,0.0
-30.0,30,3341.855564,0.0
-14.0,30,3343.00925,1.0
-6.0,30,3344.148131,1.0
-3.0,30,3345.26399,1.0
-30.0,30,3346.388996,0.0
-30.0,30,3347.547843,0.0
-30.0,30,3348.654083,0.0
-30.0,30,3349.755416,0.0
-30.0,30,3350.853403,0.0
-11.0,30,3351.944625,1.0
-6.0,30,3353.039355,1.0
-30.0,30,3354.177973,0.0
-30.0,30,3355.285471,0.0
-30.0,30,3356.394065,0.0
-12.0,30,3357.525683,1.0
-30.0,30,3358.683647,0.0
-4.0,30,3359.7589,1.0
-8.0,30,3360.846211,1.0
-9.0,30,3361.987232,1.0
-4.0,30,3363.059385,1.0
-30.0,30,3371.506921,0.0
-30.0,30,3372.604785,0.0
-8.0,30,3373.696012,1.0
-14.0,30,3374.785309,1.0
-30.0,30,3375.877427,0.0
-30.0,30,3376.978443,0.0
-30.0,30,3378.051941,0.0
-30.0,30,3379.221819,0.0
-30.0,30,3380.365666,0.0
-8.0,30,3381.491973,1.0
-3.0,30,3382.613383,1.0
-30.0,30,3383.703186,0.0
-5.0,30,3384.797468,1.0
-10.0,30,3385.893938,1.0
-12.0,30,3386.988106,1.0
-6.0,30,3388.084413,1.0
-30.0,30,3389.182323,0.0
-9.0,30,3390.297335,1.0
-30.0,30,3391.415141,0.0
-30.0,30,3392.505539,0.0
-30.0,30,3393.610254,0.0
-13.0,30,3394.698204,1.0
-30.0,30,3395.792124,0.0
-8.0,30,3396.976698,1.0
-30.0,30,3398.083585,0.0
-30.0,30,3399.17923,0.0
-7.0,30,3400.27574,1.0
-30.0,30,3401.412661,0.0
-30.0,30,3402.53094,0.0
-7.0,30,3403.637341,1.0
-9.0,30,3404.727798,1.0
-10.0,30,3405.814348,1.0
-7.0,30,3406.91487,1.0
-30.0,30,3408.016234,0.0
-30.0,30,3409.119024,0.0
-6.0,30,3410.216367,1.0
-9.0,30,3411.334904,1.0
-30.0,30,3412.416126,0.0
-10.0,30,3413.523782,1.0
-30.0,30,3414.617557,0.0
-30.0,30,3415.707631,0.0
-30.0,30,3416.7941,0.0
-30.0,30,3417.876799,0.0
-9.0,30,3418.956566,1.0
-30.0,30,3420.033652,0.0
-30.0,30,3421.109872,0.0
-30.0,30,3422.19204,0.0
-30.0,30,3423.261706,0.0
-30.0,30,3424.325035,0.0
-14.0,30,3425.405539,1.0
-30.0,30,3426.478288,0.0
-13.0,30,3427.539755,1.0
-8.0,30,3428.632026,1.0
-30.0,30,3429.684314,0.0
-5.0,30,3430.741848,1.0
-16.0,30,3431.80194,1.0
-30.0,30,3432.869232,0.0
-6.0,30,3433.941152,1.0
-9.0,30,3435.013595,1.0
-9.0,30,3436.153272,1.0
-20.0,30,3437.203995,0.0
-12.0,30,3438.306322,1.0
-30.0,30,3439.36675,0.0
-30.0,30,3440.443824,0.0
-3.0,30,3441.514176,1.0
-9.0,30,3442.596819,1.0
-7.0,30,3443.669959,1.0
-30.0,30,3444.737512,0.0
-30.0,30,3445.796664,0.0
-7.0,30,3446.862025,1.0
-16.0,30,3447.920498,1.0
-30.0,30,3448.972988,0.0
-4.0,30,3450.051054,1.0
-30.0,30,3451.121053,0.0
-30.0,30,3452.19471,0.0
-30.0,30,3453.270911,0.0
-30.0,30,3454.345721,0.0
-30.0,30,3455.412912,0.0
-30.0,30,3456.478934,0.0
-30.0,30,3457.545572,0.0
-30.0,30,3458.615819,0.0
-30.0,30,3459.687275,0.0
-30.0,30,3460.738565,0.0
-7.0,30,3461.794232,1.0
-5.0,30,3462.853664,1.0
-10.0,30,3463.911148,1.0
-29.0,30,3464.989056,0.0
-30.0,30,3466.081907,0.0
-10.0,30,3467.147145,1.0
-12.0,30,3468.21176,1.0
-30.0,30,3469.266186,0.0
-30.0,30,3470.320851,0.0
-30.0,30,3471.393138,0.0
-8.0,30,3472.458547,1.0
-30.0,30,3473.520758,0.0
-30.0,30,3474.58443,0.0
-11.0,30,3475.644838,1.0
-30.0,30,3476.711597,0.0
-30.0,30,3477.786685,0.0
-7.0,30,3478.84224,1.0
-13.0,30,3479.962419,1.0
-30.0,30,3481.020258,0.0
-30.0,30,3482.077561,0.0
-30.0,30,3483.130121,0.0
-13.0,30,3484.193132,1.0
-15.0,30,3485.262685,1.0
-30.0,30,3486.331556,0.0
-9.0,30,3487.434248,1.0
-8.0,30,3488.507419,1.0
-30.0,30,3489.575086,0.0
-30.0,30,3490.619407,0.0
-5.0,30,3491.712481,1.0
-5.0,30,3492.772044,1.0
-30.0,30,3493.828992,0.0
-30.0,30,3494.886213,0.0
-9.0,30,3495.958266,1.0
-30.0,30,3497.02034,0.0
-14.0,30,3498.074931,1.0
-30.0,30,3499.149586,0.0
-30.0,30,3500.209999,0.0
-4.0,30,3501.269263,1.0
-30.0,30,3502.337343,0.0
-4.0,30,3503.402874,1.0
-8.0,30,3504.474538,1.0
-30.0,30,3505.55265,0.0
-30.0,30,3506.618745,0.0
-7.0,30,3507.703385,1.0
-11.0,30,3508.795701,1.0
-30.0,30,3509.858406,0.0
-30.0,30,3510.907962,0.0
-30.0,30,3511.9711,0.0
-30.0,30,3513.065548,0.0
-15.0,30,3514.11848,1.0
-7.0,30,3515.20624,1.0
-8.0,30,3516.330067,1.0
-12.0,30,3517.409938,1.0
-30.0,30,3518.506184,0.0
-11.0,30,3519.632855,1.0
-9.0,30,3520.708931,1.0
-30.0,30,3521.771266,0.0
-5.0,30,3522.833358,1.0
-30.0,30,3523.885688,0.0
-7.0,30,3524.950402,1.0
-5.0,30,3526.004833,1.0
-10.0,30,3527.077492,1.0
-30.0,30,3528.175715,0.0
-30.0,30,3529.237969,0.0
-30.0,30,3530.280566,0.0
-7.0,30,3531.366175,1.0
-30.0,30,3532.423055,0.0
-30.0,30,3533.479798,0.0
-30.0,30,3534.538302,0.0
-11.0,30,3535.600391,1.0
-30.0,30,3536.659005,0.0
-12.0,30,3537.716095,1.0
-30.0,30,3538.779408,0.0
-30.0,30,3539.842352,0.0
-5.0,30,3540.899981,1.0
-30.0,30,3541.959523,0.0
-6.0,30,3543.021117,1.0
-30.0,30,3544.086245,0.0
-8.0,30,3545.145185,1.0
-30.0,30,3546.20519,0.0
-8.0,30,3547.30394,1.0
-4.0,30,3548.35959,1.0
-30.0,30,3549.424201,0.0
-9.0,30,3550.554174,1.0
-5.0,30,3551.609961,1.0
-30.0,30,3552.671163,0.0
-7.0,30,3553.763946,1.0
-30.0,30,3554.821563,0.0
-30.0,30,3555.876983,0.0
-6.0,30,3556.978984,1.0
-11.0,30,3558.054738,1.0
-30.0,30,3559.113993,0.0
-30.0,30,3560.175367,0.0
-30.0,30,3561.245595,0.0
-7.0,30,3562.300561,1.0
-5.0,30,3563.353557,1.0
-30.0,30,3564.407855,0.0
-6.0,30,3565.499045,1.0
-11.0,30,3566.550943,1.0
-11.0,30,3567.609641,1.0
-30.0,30,3568.65555,0.0
-9.0,30,3569.715677,1.0
-30.0,30,3570.794465,0.0
-30.0,30,3571.840421,0.0
-8.0,30,3572.92419,1.0
-30.0,30,3573.986302,0.0
-8.0,30,3575.08273,1.0
-5.0,30,3576.159655,1.0
-6.0,30,3577.219292,1.0
-30.0,30,3578.290312,0.0
-7.0,30,3579.359312,1.0
-30.0,30,3580.414689,0.0
-30.0,30,3581.483043,0.0
-30.0,30,3582.547676,0.0
-11.0,30,3583.595897,1.0
-30.0,30,3584.653741,0.0
-7.0,30,3585.715252,1.0
-14.0,30,3586.772135,1.0
-8.0,30,3587.86831,1.0
-30.0,30,3588.921853,0.0
-30.0,30,3589.972531,0.0
-12.0,30,3591.05113,1.0
-30.0,30,3592.163625,0.0
-12.0,30,3593.224109,1.0
-30.0,30,3594.268268,0.0
-30.0,30,3595.327458,0.0
-6.0,30,3596.38227,1.0
-5.0,30,3597.437934,1.0
-30.0,30,3598.505809,0.0
-11.0,30,3599.5827,1.0
-30.0,30,3600.644777,0.0
-30.0,30,3601.708515,0.0
-7.0,30,3602.778762,1.0
-13.0,30,3603.860945,1.0
-12.0,30,3604.911438,1.0
-8.0,30,3605.997552,1.0
-30.0,30,3607.088017,0.0
-30.0,30,3608.140321,0.0
-30.0,30,3609.187599,0.0
-30.0,30,3610.243294,0.0
-10.0,30,3611.333857,1.0
-16.0,30,3612.391898,1.0
-30.0,30,3613.452974,0.0
-30.0,30,3614.511518,0.0
-6.0,30,3615.570307,1.0
-9.0,30,3616.682279,1.0
-11.0,30,3617.750717,1.0
-10.0,30,3618.818321,1.0
-6.0,30,3619.895633,1.0
-30.0,30,3620.983002,0.0
-30.0,30,3622.060789,0.0
-8.0,30,3623.118807,1.0
-30.0,30,3624.183925,0.0
-9.0,30,3625.26641,1.0
-30.0,30,3626.330694,0.0
-7.0,30,3627.390239,1.0
-30.0,30,3628.446416,0.0
-11.0,30,3629.53353,1.0
-30.0,30,3630.595116,0.0
-11.0,30,3631.69172,1.0
-30.0,30,3632.774774,0.0
-30.0,30,3633.839245,0.0
-30.0,30,3634.89555,0.0
-12.0,30,3635.951263,1.0
-30.0,30,3637.027438,0.0
-30.0,30,3638.088758,0.0
-8.0,30,3639.142169,1.0
-30.0,30,3640.198768,0.0
-30.0,30,3641.288228,0.0
-30.0,30,3642.348792,0.0
-8.0,30,3643.411299,1.0
-30.0,30,3644.457263,0.0
-30.0,30,3645.503032,0.0
-11.0,30,3646.548803,1.0
-6.0,30,3647.592385,1.0
-7.0,30,3648.637467,1.0
-7.0,30,3649.685701,1.0
-30.0,30,3650.75695,0.0
-30.0,30,3651.814315,0.0
-30.0,30,3652.846574,0.0
-30.0,30,3653.897074,0.0
-9.0,30,3654.957804,1.0
-30.0,30,3656.001286,0.0
-13.0,30,3657.052054,1.0
-30.0,30,3658.126377,0.0
-7.0,30,3659.168797,1.0
-9.0,30,3660.249763,1.0
-12.0,30,3661.297115,1.0
-30.0,30,3662.347161,0.0
-30.0,30,3663.392001,0.0
-30.0,30,3664.42429,0.0
-4.0,30,3665.46349,1.0
-30.0,30,3666.498337,0.0
-30.0,30,3667.519054,0.0
-30.0,30,3668.525844,0.0
-30.0,30,3669.541331,0.0
-11.0,30,3670.573311,1.0
-6.0,30,3671.580431,1.0
-8.0,30,3672.587737,1.0
-4.0,30,3673.601099,1.0
-8.0,30,3674.646805,1.0
-11.0,30,3675.667114,1.0
-30.0,30,3676.73112,0.0
-8.0,30,3677.778325,1.0
-30.0,30,3678.841995,0.0
-30.0,30,3679.923213,0.0
-30.0,30,3680.997062,0.0
-30.0,30,3682.051759,0.0
-12.0,30,3683.099225,1.0
-30.0,30,3684.148912,0.0
-6.0,30,3685.216635,1.0
-30.0,30,3686.253012,0.0
-8.0,30,3687.306738,1.0
-30.0,30,3688.356792,0.0
-30.0,30,3689.405932,0.0
-9.0,30,3690.492809,1.0
-30.0,30,3691.577991,0.0
-13.0,30,3692.615425,1.0
-30.0,30,3693.661891,0.0
-6.0,30,3694.698015,1.0
-30.0,30,3695.7367,0.0
-30.0,30,3696.780419,0.0
-30.0,30,3697.827843,0.0
-8.0,30,3698.88,1.0
-30.0,30,3699.926964,0.0
-6.0,30,3700.960395,1.0
-7.0,30,3702.026999,1.0
-30.0,30,3703.074933,0.0
-30.0,30,3704.120247,0.0
-7.0,30,3705.156975,1.0
-14.0,30,3706.20732,1.0
-30.0,30,3707.277016,0.0
-30.0,30,3708.314392,0.0
-8.0,30,3709.391129,1.0
-30.0,30,3710.461096,0.0
-7.0,30,3711.51663,1.0
-11.0,30,3712.569444,1.0
-7.0,30,3713.621909,1.0
-30.0,30,3714.67173,0.0
-30.0,30,3715.712742,0.0
-6.0,30,3716.759703,1.0
-13.0,30,3717.829757,1.0
-9.0,30,3718.917331,1.0
